id	minute	city	visit_times
13113	378	贵州省	80
13114	934	云南省	10
13115	1391	河北省	10
13116	523	吉林省	60
13117	1391	山东省	35
13118	591	安徽省	96
13119	382	广西壮族自治区	56
13120	937	湖北省	133
13121	1395	江西省	8
13122	592	全球 	138
13123	1400	山东省	12
13124	382	内蒙古自治区	44
13125	943	广西壮族自治区	37
13126	596	山东省	229
13127	1402	黑龙江省	3
13128	944	宁夏回族自治区	3
13129	401	宁夏回族自治区	5
13130	1119	广东省	168
13131	534	黑龙江省	60
13132	1216	新疆维吾尔自治区	2
13133	405	黑龙江省	80
13134	1123	重庆市	11
13135	1287	河南省	14
13136	1222	全球 	69
13137	406	全球 	179
13138	1132	黑龙江省	3
13139	1299	安徽省	9
13140	169	北京市	868
13141	1222	江西省	5
13142	720	黑龙江省	97
13143	172	陕西省	229
13144	1301	内蒙古自治区	3
13145	1222	黑龙江省	4
13146	723	浙江省	496
13147	173	全球 	189
13148	1306	陕西省	6
13149	1224	上海市	59
13150	836	福建省	191
13151	596	青海省	5
13152	1408	重庆市	20
13153	1224	吉林省	3
13154	173	吉林省	22
13155	72	陕西省	161
13156	838	山西省	78
13157	75	广东省	654
13158	1229	海南省	1
13159	840	上海市	562
13160	175	陕西省	161
13161	239	辽宁省	74
13162	1237	上海市	62
13163	847	宁夏回族自治区	8
13164	598	湖南省	78
13165	51	天津市	14
13166	78	湖南省	83
13167	1415	山西省	4
13168	1038	新疆维吾尔自治区	4
13169	600	内蒙古自治区	15
13170	241	山西省	123
13171	1040	河南省	26
13172	53	内蒙古自治区	59
13173	1047	山东省	30
13174	55	辽宁省	86
13175	669	北京市	772
13176	97	江苏省	385
13177	877	吉林省	14
13178	104	陕西省	129
13179	881	辽宁省	110
13180	1060	江苏省	35
13181	82	广西壮族自治区	41
13182	108	浙江省	364
13183	83	福建省	221
13184	1067	上海市	58
13185	84	河南省	295
13186	1424	甘肃省	3
13187	90	山东省	194
13188	1431	浙江省	39
13189	262	陕西省	146
13190	419	江苏省	475
13191	1433	贵州省	4
13192	882	内蒙古自治区	6
13193	109	宁夏回族自治区	7
13194	316	北京市	792
13195	263	湖南省	73
13196	145	福建省	233
13197	540	广西壮族自治区	75
13198	1045	湖南省	37
13199	352	广西壮族自治区	56
13200	1046	甘肃省	2
13201	352	宁夏回族自治区	6
13202	224	浙江省	430
13203	316	宁夏回族自治区	1
13204	268	海南省	9
13205	544	新疆维吾尔自治区	32
13206	1046	云南省	1
13207	575	黑龙江省	56
13208	1049	上海市	76
13209	576	西藏自治区	1
13210	318	四川省	290
13211	329	云南省	28
13212	547	山东省	367
13213	519	江苏省	350
13214	1053	重庆市	11
13215	857	湖南省	145
13216	931	云南省	19
13217	578	新疆维吾尔自治区	69
13218	1060	辽宁省	7
13219	331	湖北省	228
13220	525	四川省	773
13221	580	湖南省	156
13222	934	河北省	95
13223	312	福建省	179
13224	623	安徽省	74
13225	320	河北省	91
13226	1437	全球 	76
13227	588	甘肃省	12
13228	331	广东省	887
13229	318	新疆维吾尔自治区	27
13230	590	安徽省	119
13231	934	福建省	136
13232	630	黑龙江省	43
13233	322	湖南省	121
13234	1439	陕西省	8
13235	608	上海市	343
13236	0	北京市	156
13237	386	天津市	118
13238	619	辽宁省	91
13239	335	辽宁省	111
13240	323	江苏省	303
13241	935	广东省	798
13242	593	福建省	191
13243	1	云南省	2
13244	325	江西省	169
13245	950	山西省	20
13246	745	陕西省	213
13247	663	广西壮族自治区	75
13248	942	吉林省	12
13249	8	黑龙江省	4
13250	388	全球 	97
13251	955	宁夏回族自治区	5
13252	391	辽宁省	209
13253	667	重庆市	76
13254	341	山西省	80
13255	9	辽宁省	44
13256	947	安徽省	35
13257	1254	北京市	90
13258	142	福建省	313
13259	874	湖北省	178
13260	390	北京市	1348
13261	480	安徽省	183
13262	1256	云南省	3
13263	218	福建省	208
13264	769	新疆维吾尔自治区	43
13265	947	河北省	29
13266	444	江苏省	493
13267	1268	吉林省	1
13268	219	重庆市	106
13269	475	甘肃省	29
13270	1038	上海市	79
13271	930	吉林省	55
13272	750	北京市	850
13273	884	北京市	783
13274	224	重庆市	154
13275	1269	北京市	96
13276	454	上海市	666
13277	330	浙江省	529
13278	1269	甘肃省	1
13279	478	浙江省	541
13280	753	辽宁省	174
13281	889	山东省	95
13282	1049	湖北省	39
13283	937	河北省	65
13284	337	湖北省	227
13285	1276	安徽省	13
13286	457	新疆维吾尔自治区	9
13287	479	河南省	212
13288	1284	新疆维吾尔自治区	1
13289	758	安徽省	137
13290	1277	吉林省	3
13291	946	海南省	10
13292	1051	陕西省	17
13293	902	上海市	349
13294	1293	安徽省	9
13295	1316	甘肃省	1
13296	1293	江西省	8
13297	706	吉林省	117
13298	759	重庆市	115
13299	479	河北省	188
13300	1064	河北省	9
13301	1344	广东省	92
13302	553	广东省	1334
13303	1294	内蒙古自治区	3
13304	914	湖南省	60
13305	1345	河北省	9
13306	1300	吉林省	5
13307	775	新疆维吾尔自治区	42
13308	707	河北省	132
13309	753	山西省	132
13310	1419	浙江省	65
13311	1346	广西壮族自治区	3
13312	555	北京市	1203
13313	914	吉林省	13
13314	1309	北京市	73
13315	1348	天津市	6
13316	1312	河南省	13
13317	710	山西省	139
13318	672	青海省	2
13319	780	宁夏回族自治区	14
13320	1248	青海省	1
13321	1045	广东省	315
13322	425	河南省	195
13323	781	湖南省	166
13324	1049	重庆市	12
13325	426	西藏自治区	1
13326	431	新疆维吾尔自治区	16
13327	1066	黑龙江省	2
13328	790	河南省	350
13329	914	浙江省	172
13330	1255	山东省	34
13331	1423	安徽省	7
13332	437	广东省	1335
13333	1426	辽宁省	32
13334	914	山东省	122
13335	791	福建省	207
13336	1257	海南省	1
13337	437	甘肃省	52
13338	1434	湖南省	17
13339	445	山西省	109
13340	792	江苏省	392
13341	916	北京市	494
13342	1275	黑龙江省	2
13343	1437	四川省	23
13344	448	黑龙江省	36
13345	1438	江西省	20
13346	70	天津市	28
13347	801	山西省	51
13348	2	安徽省	75
13349	1317	北京市	73
13350	916	云南省	11
13351	71	山西省	82
13352	7	上海市	84
13353	76	上海市	209
13354	12	黑龙江省	2
13355	918	贵州省	5
13356	419	上海市	764
13357	803	安徽省	148
13358	1332	安徽省	9
13359	140	安徽省	213
13360	423	青海省	1
13361	217	宁夏回族自治区	26
13362	494	湖南省	127
13363	823	贵州省	79
13364	923	黑龙江省	16
13365	1343	吉林省	2
13366	925	新疆维吾尔自治区	10
13367	850	全球 	96
13368	1344	黑龙江省	2
13369	852	浙江省	239
13370	911	全球 	66
13371	1051	新疆维吾尔自治区	26
13372	1424	山西省	6
13373	14	江苏省	61
13374	327	浙江省	311
13375	497	山东省	330
13376	852	湖南省	170
13377	913	云南省	26
13378	1060	甘肃省	2
13379	1431	河北省	18
13380	18	贵州省	3
13381	853	贵州省	7
13382	919	湖北省	148
13383	1066	全球 	52
13384	26	山东省	69
13385	1432	青海省	1
13386	860	贵州省	35
13387	1420	云南省	1
13388	28	江西省	35
13389	1434	广东省	196
13390	1427	陕西省	43
13391	1435	黑龙江省	1
13392	922	北京市	688
13393	1429	贵州省	4
13394	28	湖北省	29
13395	0	江西省	14
13396	922	重庆市	87
13397	146	云南省	103
13398	3	重庆市	6
13399	206	河南省	354
13400	928	上海市	261
13401	220	吉林省	46
13402	9	全球	5
13403	208	河北省	197
13404	1210	海南省	1
13405	221	江西省	83
13406	11	甘肃省	6
13407	303	广东省	913
13408	1219	陕西省	11
13409	225	江苏省	417
13410	11	陕西省	28
13411	306	山东省	165
13412	333	浙江省	456
13413	499	山西省	183
13414	1223	辽宁省	10
13415	330	新疆维吾尔自治区	21
13416	467	四川省	450
13417	218	江苏省	308
13418	333	湖南省	100
13419	503	江苏省	485
13420	1234	上海市	61
13421	470	江西省	75
13422	221	云南省	49
13423	333	天津市	71
13424	334	湖南省	77
13425	503	黑龙江省	64
13426	336	山西省	46
13427	510	山西省	129
13428	1237	云南省	10
13429	532	山东省	249
13430	336	江西省	120
13431	222	北京市	917
13432	425	黑龙江省	27
13433	541	新疆维吾尔自治区	59
13434	446	浙江省	654
13435	1238	浙江省	47
13436	536	广西壮族自治区	83
13437	341	河南省	176
13438	327	天津市	129
13439	545	新疆维吾尔自治区	28
13440	446	山西省	158
13441	547	安徽省	175
13442	448	广东省	1520
13443	559	山东省	242
13444	1285	山西省	4
13445	432	上海市	703
13446	636	天津市	37
13447	452	山东省	393
13448	737	全球 	112
13449	1287	湖南省	5
13450	433	辽宁省	163
13451	672	广西壮族自治区	29
13452	459	山东省	237
13453	740	上海市	436
13454	1299	河南省	12
13455	746	重庆市	57
13456	1291	青海省	1
13457	438	全球	10
13458	677	贵州省	71
13459	705	上海市	481
13460	869	全球 	71
13461	711	辽宁省	132
13462	933	内蒙古自治区	8
13463	1299	全球 	100
13464	439	广东省	1550
13465	793	江西省	179
13466	677	新疆维吾尔自治区	14
13467	942	江苏省	127
13468	794	宁夏回族自治区	9
13469	945	江苏省	142
13470	1308	河北省	9
13471	441	山东省	328
13472	680	湖南省	63
13473	946	重庆市	32
13474	801	福建省	209
13475	453	贵州省	37
13476	411	青海省	5
13477	680	海南省	37
13478	426	陕西省	285
13479	825	贵州省	8
13480	417	北京市	1267
13481	443	海南省	12
13482	827	云南省	27
13483	703	湖南省	133
13484	430	甘肃省	81
13485	682	四川省	230
13486	420	吉林省	88
13487	831	江苏省	213
13488	708	山西省	110
13489	447	江苏省	507
13490	505	北京市	1343
13491	682	陕西省	185
13492	73	广西壮族自治区	16
13493	709	新疆维吾尔自治区	15
13494	77	湖南省	77
13495	448	内蒙古自治区	22
13496	683	河北省	187
13497	712	贵州省	9
13498	513	四川省	482
13499	414	辽宁省	111
13500	49	黑龙江省	59
13501	449	贵州省	72
13502	419	浙江省	879
13503	801	河北省	129
13504	94	吉林省	99
13505	853	新疆维吾尔自治区	16
13506	825	广东省	1028
13507	452	广西壮族自治区	85
13508	505	贵州省	23
13509	829	湖南省	237
13510	269	广西壮族自治区	42
13511	795	山西省	110
13512	506	江西省	295
13513	830	湖南省	187
13514	508	广西壮族自治区	76
13515	854	北京市	727
13516	854	河北省	89
13517	511	福建省	297
13518	672	四川省	298
13519	513	重庆市	172
13520	274	安徽省	144
13521	823	河北省	134
13522	674	湖南省	191
13523	537	山东省	338
13524	677	重庆市	83
13525	537	全球 	109
13526	277	云南省	33
13527	853	江苏省	306
13528	289	甘肃省	17
13529	859	全球 	150
13530	545	天津市	64
13531	1254	浙江省	44
13532	516	湖北省	398
13533	1254	天津市	1
13534	628	河南省	214
13535	1256	全球 	74
13536	590	山东省	219
13537	1268	安徽省	27
13538	171	甘肃省	33
13539	594	陕西省	211
13540	600	西藏自治区	1
13541	232	山东省	212
13542	733	甘肃省	11
13543	235	浙江省	363
13544	768	全球 	49
13545	238	西藏自治区	3
13546	769	辽宁省	138
13547	311	上海市	344
13548	313	河北省	98
13549	774	宁夏回族自治区	4
13550	318	安徽省	164
13551	875	山西省	58
13552	1145	陕西省	12
13553	541	浙江省	759
13554	320	新疆维吾尔自治区	31
13555	936	海南省	7
13556	385	西藏自治区	1
13557	887	福建省	107
13558	24	黑龙江省	7
13559	1148	吉林省	4
13560	386	河南省	246
13561	892	全球 	88
13562	388	贵州省	73
13563	895	浙江省	186
13564	396	黑龙江省	43
13565	900	重庆市	38
13566	431	山东省	301
13567	398	新疆维吾尔自治区	8
13568	908	山东省	142
13569	439	新疆维吾尔自治区	7
13570	1147	山西省	1
13571	471	全球	7
13572	441	北京市	1417
13573	1154	天津市	9
13574	475	河南省	251
13575	1148	江西省	5
13576	30	吉林省	6
13577	1155	湖北省	17
13578	442	海南省	10
13579	1155	辽宁省	8
13580	40	甘肃省	6
13581	1157	全球 	105
13582	454	山东省	273
13583	480	河北省	207
13584	1165	河北省	9
13585	204	上海市	402
13586	1155	河南省	13
13587	708	新疆维吾尔自治区	14
13588	206	江西省	136
13589	1169	吉林省	3
13590	759	云南省	84
13591	297	山西省	56
13592	1164	新疆维吾尔自治区	4
13593	709	江西省	208
13594	153	黑龙江省	25
13595	154	重庆市	173
13596	303	福建省	104
13597	776	山东省	289
13598	882	福建省	196
13599	1165	广东省	150
13600	181	河北省	157
13601	461	全球	5
13602	363	福建省	175
13603	778	海南省	24
13604	903	陕西省	71
13605	462	广东省	1374
13606	1169	全球 	70
13607	369	天津市	79
13608	470	福建省	324
13609	785	浙江省	322
13610	904	天津市	23
13611	160	宁夏回族自治区	5
13612	370	河北省	215
13613	527	北京市	1197
13614	788	江苏省	319
13615	371	广西壮族自治区	70
13616	527	贵州省	19
13617	906	黑龙江省	84
13618	162	浙江省	406
13619	567	湖北省	469
13620	683	海南省	14
13621	912	新疆维吾尔自治区	18
13622	798	安徽省	212
13623	177	海南省	7
13624	641	海南省	28
13625	628	甘肃省	7
13626	650	上海市	279
13627	629	贵州省	30
13628	914	上海市	482
13629	824	黑龙江省	45
13630	693	陕西省	169
13631	180	江西省	280
13632	737	全球	3
13633	805	黑龙江省	59
13634	830	山东省	128
13635	916	宁夏回族自治区	6
13636	360	陕西省	184
13637	867	广西壮族自治区	79
13638	807	四川省	307
13639	816	广西壮族自治区	47
13640	872	广西壮族自治区	95
13641	831	云南省	22
13642	927	云南省	25
13643	364	河北省	95
13644	856	青海省	2
13645	1333	广东省	90
13646	368	安徽省	159
13647	1337	湖南省	11
13648	369	北京市	1129
13649	1340	河南省	16
13650	571	福建省	214
13651	24	福建省	33
13652	693	上海市	261
13653	29	辽宁省	7
13654	700	辽宁省	169
13655	811	安徽省	155
13656	200	贵州省	69
13657	962	辽宁省	34
13658	466	重庆市	301
13659	970	重庆市	34
13660	530	辽宁省	159
13661	979	广东省	661
13662	533	辽宁省	118
13663	979	天津市	43
13664	550	全球 	147
13665	1181	黑龙江省	3
13666	962	内蒙古自治区	7
13667	872	全球 	60
13668	671	广西壮族自治区	62
13669	674	四川省	222
13670	1188	新疆维吾尔自治区	2
13671	1192	贵州省	1
13672	682	北京市	687
13673	1195	辽宁省	11
13674	966	全球	2
13675	1354	陕西省	5
13676	1197	四川省	19
13677	972	福建省	82
13678	932	江苏省	160
13679	1366	安徽省	28
13680	1198	河南省	9
13681	935	福建省	86
13682	978	宁夏回族自治区	1
13683	936	浙江省	318
13684	1180	新疆维吾尔自治区	2
13685	940	贵州省	14
13686	1189	安徽省	8
13687	971	江西省	51
13688	1198	福建省	17
13689	981	河南省	41
13690	1200	山东省	15
13691	1177	北京市	79
13692	1362	青海省	1
13693	1355	新疆维吾尔自治区	1
13694	1374	福建省	15
13695	1358	海南省	2
13696	135	北京市	1108
13697	1381	广东省	119
13698	137	新疆维吾尔自治区	3
13699	125	江西省	93
13700	257	广东省	827
13701	253	广西壮族自治区	28
13702	371	新疆维吾尔自治区	8
13703	1366	河北省	18
13704	1198	青海省	1
13705	254	青海省	2
13706	373	西藏自治区	1
13707	377	河南省	250
13708	378	黑龙江省	58
13709	1372	上海市	85
13710	993	吉林省	7
13711	380	全球 	153
13712	384	吉林省	113
13713	380	黑龙江省	115
13714	406	贵州省	46
13715	380	西藏自治区	1
13716	1380	河北省	8
13717	1006	全球	1
13718	484	浙江省	663
13719	401	云南省	115
13720	489	陕西省	187
13721	409	浙江省	798
13722	1355	福建省	18
13723	253	重庆市	55
13724	489	全球 	243
13725	488	云南省	65
13726	492	辽宁省	258
13727	719	湖南省	93
13728	1362	河南省	11
13729	374	河北省	182
13730	729	河北省	88
13731	720	全球 	77
13732	834	甘肃省	11
13733	721	新疆维吾尔自治区	9
13734	1363	重庆市	5
13735	375	天津市	84
13736	843	陕西省	272
13737	728	湖北省	292
13738	376	河北省	192
13739	1363	内蒙古自治区	5
13740	834	上海市	453
13741	842	北京市	885
13742	382	贵州省	22
13743	1368	云南省	2
13744	843	内蒙古自治区	7
13745	845	北京市	771
13746	1383	湖北省	17
13747	403	广西壮族自治区	55
13748	403	江西省	130
13749	1384	甘肃省	4
13750	404	北京市	1241
13751	1384	河北省	17
13752	125	河北省	168
13753	491	甘肃省	23
13754	126	贵州省	15
13755	492	海南省	25
13756	724	海南省	37
13757	135	山东省	262
13758	846	海南省	25
13759	135	云南省	68
13760	256	全球 	167
13761	372	四川省	273
13762	376	广东省	1238
13763	377	上海市	638
13764	383	山西省	54
13765	399	上海市	590
13766	405	重庆市	198
13767	1076	黑龙江省	2
13768	1082	黑龙江省	2
13769	1090	河南省	18
13770	1092	安徽省	8
13771	1099	广东省	180
13772	1102	新疆维吾尔自治区	17
13773	489	山西省	92
13774	489	天津市	158
13775	724	贵州省	10
13776	1401	新疆维吾尔自治区	1
13777	1402	广东省	103
13778	1414	河南省	20
13779	96	湖北省	178
13780	98	吉林省	108
13781	98	宁夏回族自治区	5
13782	101	广东省	1206
13783	195	海南省	28
13784	344	江苏省	366
13785	345	全球	2
13786	579	浙江省	449
13787	580	河南省	317
13788	586	海南省	18
13789	616	北京市	798
13790	953	河南省	44
13791	958	北京市	408
13792	837	河南省	173
13793	842	广西壮族自治区	39
13794	1039	江苏省	50
13795	1018	甘肃省	8
13796	1026	江苏省	65
13797	1040	新疆维吾尔自治区	3
13798	1045	上海市	87
13799	1026	福建省	109
13800	965	天津市	12
13801	1046	黑龙江省	4
13802	1028	广东省	245
13803	970	福建省	101
13804	1050	云南省	2
13805	1032	辽宁省	55
13806	1105	山东省	16
13807	1051	安徽省	15
13808	971	内蒙古自治区	8
